stationid,sample_date,latitude,longitude,stratum,areaweight,smcshed,County,location,trash_present,type,count,county
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Fabric Cloth,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Glass,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Large,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Metal,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Miscellaneous,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Plastic,0,Los Angeles
SMC00684,6/27/11,34.096982,-118.023739,Urban,0.7576027,LosAngeles,LOS ANGELES,Rio Hondo,0,Toxic,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Biodegradable,1,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Biohazard,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Construction,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Fabric Cloth,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Glass,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Large,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Metal,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Miscellaneous,0,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Plastic,6,Los Angeles
SMC00686,6/27/11,34.032203,-117.838198,Urban,8.49326098,SanGabriel,LOS ANGELES,NA,1,Toxic,0,Los Angeles
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Biodegradable,2,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Biohazard,0,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Construction,4,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Fabric Cloth,0,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Glass,3,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Large,0,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Metal,0,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Miscellaneous,0,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Plastic,8,Orange
SMC00702,7/19/11,33.877956,-118.002975,Urban,7.19981454,SanGabriel,ORANGE,Brea Creek,1,Toxic,1,Orange
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Biodegradable,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Biohazard,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Construction,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Fabric Cloth,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Glass,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Large,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Metal,0,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Miscellaneous,1,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Plastic,7,Los Angeles
SMC00748,6/21/11,34.075488,-118.078808,Urban,6.75388271,LosAngeles,LOS ANGELES,Rubio Wash,1,Toxic,0,Los Angeles
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Biodegradable,7,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Biohazard,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Construction,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Fabric Cloth,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Glass,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Large,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Metal,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Miscellaneous,0,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Plastic,13,Orange
SMC00766,7/11/11,33.657186,-117.837392,Urban,1.10624198,LowerSantaAna,ORANGE,Sand Cyn Channel,1,Toxic,0,Orange
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Biodegradable,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Biohazard,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Construction,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Fabric Cloth,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Glass,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Large,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Metal,1,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Miscellaneous,0,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Plastic,1,San Bernardino
SMC00791,6/22/11,34.279201,-117.446638,Open,2.2605926,UpperSantaAna,SAN BERNARDINO,Cleghorn Creek,1,Toxic,0,San Bernardino
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Biodegradable,2,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Biohazard,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Construction,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Fabric Cloth,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Glass,1,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Large,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Metal,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Miscellaneous,0,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Plastic,29,Los Angeles
SMC00830,6/21/11,33.943059,-118.166062,Urban,4.66302893,LosAngeles,LOS ANGELES,Rio Hondo,1,Toxic,0,Los Angeles
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Biodegradable,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Biohazard,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Construction,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Fabric Cloth,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Glass,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Large,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Metal,0,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Miscellaneous,1,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Plastic,7,San Diego
SMC00857,7/26/11,33.246098,-117.300885,Urban,1.18972906,NorthernSanDiego,SAN DIEGO,San Luis Rey River,1,Toxic,1,San Diego
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Biodegradable,0,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Biohazard,0,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Construction,3,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Fabric Cloth,4,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Glass,0,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Large,0,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Metal,2,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Miscellaneous,5,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Plastic,82,Orange
SMC00873,9/27/13,33.598493,-117.626682,Urban,2.54509217,SanJuan,ORANGE,NA,1,Toxic,1,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Biodegradable,1,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Biohazard,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Construction,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Fabric Cloth,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Glass,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Large,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Metal,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Miscellaneous,0,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Plastic,1,Orange
SMC00899,7/12/11,33.717471,-117.788803,Urban,0.65686497,LowerSantaAna,ORANGE,Peter's Cyn Wash,1,Toxic,0,Orange
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Biodegradable,4,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Biohazard,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Construction,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Fabric Cloth,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Glass,3,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Large,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Metal,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Miscellaneous,0,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Plastic,6,San Bernardino
SMC00903,7/6/11,34.178323,-116.847298,Open,1.58271825,UpperSantaAna,SAN BERNARDINO,Santa A River,1,Toxic,0,San Bernardino
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Biodegradable,20,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Biohazard,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Construction,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Fabric Cloth,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Glass,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Large,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Metal,0,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Miscellaneous,1,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Plastic,116,Orange
SMC00926,9/30/13,33.907395,-117.882968,Urban,7.19981454,SanGabriel,ORANGE,NA,1,Toxic,18,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Biodegradable,8,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Biohazard,1,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Construction,2,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Fabric Cloth,3,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Glass,7,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Large,0,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Metal,9,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Miscellaneous,1,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Plastic,59,Orange
SMC00958,7/19/11,33.825326,-117.998944,Urban,5.3447683,SanGabriel,ORANGE,Moody Creek,1,Toxic,13,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Biodegradable,0,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Biohazard,0,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Construction,0,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Fabric Cloth,1,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Glass,0,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Large,0,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Metal,1,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Miscellaneous,1,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Plastic,19,Orange
SMC00963,9/27/13,33.564016,-117.651403,Urban,5.07392491,SanJuan,ORANGE,NA,1,Toxic,0,Orange
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Biodegradable,2,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Biohazard,0,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Construction,0,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Fabric Cloth,3,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Glass,0,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Large,0,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Metal,4,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Miscellaneous,390,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Plastic,117,San Diego
SMC01046,9/15/13,32.795095,-117.184945,Urban,1.82264824,MissionBaySanDiego,SAN DIEGO,NA,1,Toxic,0,San Diego
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,None,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Biodegradable,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Biohazard,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Construction,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Fabric Cloth,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Glass,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Large,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Metal,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Miscellaneous,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Plastic,0,Los Angeles
SMC01136,6/13/11,34.627623,-118.74403,Open,2.37027444,SantaClara,LOS ANGELES,Piru Creek,0,Toxic,0,Los Angeles
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,None,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Biodegradable,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Biohazard,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Construction,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Fabric Cloth,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Glass,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Large,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Metal,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Miscellaneous,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Plastic,0,San Diego
SMC01142,6/2/11,32.735477,-116.652682,Open,1.4546987,SouthernSanDiego,SAN DIEGO,Pine Valley Creek,0,Toxic,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,None,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Biodegradable,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Biohazard,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Construction,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Fabric Cloth,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Glass,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Large,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Metal,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Miscellaneous,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Plastic,0,San Diego
SMC01174,7/20/11,33.016775,-117.016461,Urban,4.54436259,CentralSanDiego,SAN DIEGO,Green Valley Creek,0,Toxic,0,San Diego
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Biodegradable,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Biohazard,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Construction,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Fabric Cloth,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Glass,1,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Large,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Metal,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Miscellaneous,1,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Plastic,0,Los Angeles
SMC01248,7/26/11,34.258957,-117.744993,Open,5.55111326,SanGabriel,LOS ANGELES,Upper San Gabriel,1,Toxic,0,Los Angeles
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Biodegradable,1,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Biohazard,0,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Construction,2,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Fabric Cloth,0,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Glass,0,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Large,0,Orange
SMC01257,6/16/11,33.608422,-117.618596,Urban,2.54509217,SanJuan,ORANGE,Tijeras Creek,1,Metal,1,Orange
