"objectid","stationid","sampledate","photolocation","photoid","comments","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project","globalid"
274,"412CE0232","2019-07-15 00:00:00","Bottom-Upstream","LAR0232_A_Up.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{EAF1F1D7-9FF9-4BA8-915B-69D971D24224}"
275,"412CE0232","2019-07-15 00:00:00","Middle-Upstream","LAR0232_B_Up.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{9F897885-C160-4567-B17D-184E377E6622}"
276,"412CE0232","2019-07-15 00:00:00","Middle-Downstream","LAR0232_B_Down.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{7057F910-5015-4761-AF21-3BDFF27C0491}"
277,"412M08645","2019-07-15 00:00:00","Bottom-Upstream","LAR08645_A_Up.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{067B17C6-DB7B-4D8C-B844-DA30C2405233}"
278,"412M08645","2019-07-15 00:00:00","Middle-Downstream","LAR08645_B_Down.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{974B42E7-5FF8-49CD-9983-AD0CFFB19C05}"
279,"412M08645","2019-07-15 00:00:00","Top-Downstream","LAR08645_C_Down.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{2CB2CA07-2EF7-4327-BB6D-57FDADA83045}"
280,"412M08645","2019-07-15 00:00:00","Miscellaneous","LAR08645_Trash.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{F2712D52-6A75-4082-B8CD-8EF77E2AFBA9}"
281,"412M08647","2019-07-16 00:00:00","Bottom-Upstream","LAR08647_A_Up.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{DCC6B00B-BD43-41F8-B087-F55E3026A322}"
282,"412M08646","2019-07-16 00:00:00","Bottom-Upstream","LAR08646_A_Up.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{96CF7401-4593-423E-A110-35DE3A318817}"
283,"412WE0552","2019-07-23 00:00:00","Bottom-Upstream","LAR0552_A_US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{F73821B4-7B52-4C2C-99A2-8909C72C2B5E}"
284,"412WE0552","2019-07-23 00:00:00","Middle-Upstream","LAR0552_B_US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{FB9F5E40-33E0-4D93-B0B2-722BE3F942DA}"
285,"412WE0552","2019-07-23 00:00:00","Middle-Downstream","LAR0552_B_DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{32638EAC-B43B-478E-9D61-97A58CC20487}"
286,"412WE0552","2019-07-23 00:00:00","Top-Downstream","LAR0552_C_DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{6162C794-4345-4734-B698-5FDA92A0B4C3}"
287,"SMC04204","2019-07-30 00:00:00","Bottom-Upstream","LAR04204 A US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{03436FB7-7E47-455B-A7DC-01349E04BAFF}"
288,"SMC04204","2019-07-30 00:00:00","Middle-Upstream","LAR04204 B US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{668294A8-C6BA-4BBD-933B-97E4DA4CA8DC}"
289,"SMC04204","2019-07-30 00:00:00","Middle-Downstream","LAR04204 B DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{8E17940C-5ED8-4705-B567-38546BF254D0}"
290,"SMC04204","2019-07-30 00:00:00","Top-Downstream","LAR04204 C DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{74E7793B-A155-48F4-8F90-D96ADB814669}"
291,"SMC00318","2019-08-07 00:00:00","Bottom-Upstream","LAR00318_A_US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{98D975F5-B2DB-4968-8332-BBAE250F7F99}"
292,"SMC00318","2019-08-07 00:00:00","Middle-Upstream","LAR00318_B_US.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{F5F7D397-4DCC-4BDB-9C64-4537E58BA07D}"
293,"SMC00318","2019-08-07 00:00:00","Middle-Downstream","LAR00318_B_DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{65157218-F06C-4F33-9E3B-E1C249605B3F}"
294,"SMC00318","2019-08-07 00:00:00","Top-Downstream","LAR00318_C_DS.JPG","","checker","2020-02-21 11:02:08","checker","2020-02-21 11:02:08","pauls@sccwrp.org","ABCL","LARWMP","2019","SMC","{582FD6A4-FA61-4056-85C5-8DAB512D28B5}"
295,"907M23405","2019-05-20 00:00:00","Bottom-Upstream","907M23405_A-up_05.20.2019","Transect A looking upstream","checker","2020-02-21 11:24:54","checker","2020-02-21 11:24:54","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{CB1CCFDB-B43F-48F5-A10F-61C1447DE61B}"
296,"909WE0662","2019-06-10 00:00:00","Bottom-Upstream","909WE0662_A-up_06.10.2019","Transect A looking upstream","checker","2020-02-21 11:43:55","checker","2020-02-21 11:43:55","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{17389B05-39AA-4C68-9D8E-BCC33E39D37A}"
297,"909M24951","2019-04-30 00:00:00","Bottom-Upstream","909M24951_A-up_04.30.2019","Transect A looking upstream","checker","2020-02-21 11:43:55","checker","2020-02-21 11:43:55","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{8C16DCAA-59B4-416D-BB94-055A05C0981C}"
298,"908M24952","2019-05-28 00:00:00","Bottom-Upstream","908M24952_A-up_06.10.2019","Transect A looking upstream","checker","2020-02-21 11:43:55","checker","2020-02-21 11:43:55","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{F7332031-DD5C-49BA-AA55-7D298E50A21B}"
299,"909M24953","2019-04-30 00:00:00","Bottom-Upstream","909M24953_A-up_04.30.2019","Transect A looking upstream","checker","2020-02-21 11:43:55","checker","2020-02-21 11:43:55","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{657EC5BE-3347-4CEE-9A30-48DFEFDFFAE7}"
300,"SMC01097","2019-05-09 00:00:00","Bottom-Upstream","SMC01097_A-up_05.09.2019","Transect A looking upstream","checker","2020-02-21 11:45:50","checker","2020-02-21 11:45:50","pauls@sccwrp.org","AMEC","RCFC","2019","SMC","{63706A83-FDE5-44EB-A3B2-053DFD53821C}"
301,"902M18909","2019-05-09 00:00:00","Bottom-Upstream","902M18909_A-up_05.09.2019","Transect A looking upstream","checker","2020-02-21 11:45:50","checker","2020-02-21 11:45:50","pauls@sccwrp.org","AMEC","RCFC","2019","SMC","{FC685919-4FC6-4B12-8715-26408A4801EC}"
302,"905PS0026","2019-05-07 00:00:00","Bottom-Upstream","905PS0026_A-up_05.07.2020","Transect A looking upstream","checker","2020-02-21 12:17:28","checker","2020-02-21 12:17:28","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{CB30CEF6-FD85-4D94-9D66-24101DAA46FB}"
303,"906M21774","2019-05-07 00:00:00","Bottom-Upstream","906M21774_A-up_05.07.2021","Transect A looking upstream","checker","2020-02-21 12:17:28","checker","2020-02-21 12:17:28","pauls@sccwrp.org","AMEC","SDCDPW","2019","SMC","{ACAF9745-4CD8-4CB0-A361-CA1387164C52}"
304,"901M14145","2019-06-27 00:00:00","Bottom-Upstream","901M14145_A-Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{AB397E27-C08C-423A-B191-D0033316EA5D}"
305,"901M14145","2019-06-27 00:00:00","Middle-Upstream","901M14145_B-Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{4CDB46AF-C289-4164-A6E6-B09264C9290F}"
306,"901M14145","2019-06-27 00:00:00","Middle-Downstream","901M14145_B-Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{03A736C2-33B7-4BE3-89CB-E67BE1D0D82E}"
307,"901M14145","2019-06-27 00:00:00","Top-Downstream","901M14145_C-Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{AC1EDD6E-A66E-42CB-9582-5DB84C86C74E}"
308,"SMC00206","2019-06-04 00:00:00","Bottom-Upstream","SMC00206_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{2EFC1061-B40C-45FD-972B-79B9FB51E7A7}"
309,"SMC00206","2019-06-04 00:00:00","Middle-Upstream","SMC00206_B_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{6EC41614-33E7-4F87-AA3D-40B5C30703F1}"
310,"SMC00206","2019-06-04 00:00:00","Middle-Downstream","SMC00206_B_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{041352B8-1F96-45F5-802E-AFBB7E9662EC}"
311,"SMC00206","2019-06-04 00:00:00","Top-Downstream","SMC00206_C_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{5A77FF8C-5FDF-44C8-9D53-7EDF5A81D05E}"
312,"901M14149","2019-05-29 00:00:00","Bottom-Upstream","901M14149_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{932316B2-B8CA-4778-B857-3477EC966347}"
313,"901M14149","2019-05-29 00:00:00","Middle-Upstream","901M14149_B_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{0E63D26C-42E6-455F-B9B3-3E93340FF0C7}"
314,"901M14149","2019-05-29 00:00:00","Middle-Downstream","901M14149_B_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{310679E9-D021-42C8-B796-40642CA2AA39}"
315,"901M14149","2019-05-29 00:00:00","Top-Downstream","901M14149_C_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{057DA547-63DA-459C-8DE3-2FC0F21F8824}"
316,"SMC00873","2019-05-10 00:00:00","Bottom-Upstream","SMC00873_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{25020DF4-236F-4D99-85FC-FD309FA769A4}"
317,"SMC00873","2019-05-10 00:00:00","Middle-Upstream","SMC00873_B_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{240EEA87-E790-4375-B451-356670BD8A94}"
318,"SMC00873","2019-05-10 00:00:00","Middle-Downstream","SMC00873_B_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{BE9789E0-0646-4A0A-8377-3AE21FA28643}"
319,"SMC00873","2019-05-10 00:00:00","Top-Downstream","SMC00873_C_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{B071C998-01EB-4D74-BD42-DAACFE6440BD}"
320,"SMC00702","2019-06-06 00:00:00","Bottom-Upstream","SGLR00702_A_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{FAC99E01-0F18-4B52-8F44-34AEE6B9F097}"
321,"SMC00702","2019-06-06 00:00:00","Middle-Upstream","SGLR00702_B_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{2AB92F2B-A53B-4FE2-BD79-8E7BDDCE39D8}"
322,"SMC00702","2019-06-06 00:00:00","Middle-Downstream","SGLR00702_B_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{97D6D8A6-EEE2-487E-A72C-2C0EE51CA410}"
323,"SMC00702","2019-06-06 00:00:00","Top-Downstream","SGLR00702_C_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{D5D33A7B-0ED9-4D8A-92EB-0630B93E0851}"
324,"SMC01726","2019-06-06 00:00:00","Bottom-Upstream","SGLR01726_A_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{15DFF603-C2EF-40E8-9BAC-F601C79A109D}"
325,"SMC01726","2019-06-06 00:00:00","Middle-Upstream","SGLR01726_B_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{6D4A197B-2375-4675-A10C-A41A4AAC6B5E}"
326,"SMC01726","2019-06-06 00:00:00","Middle-Downstream","SGLR01726_B_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{8C62614E-51E0-476C-8D2D-6C54C77BF134}"
327,"SMC01726","2019-06-06 00:00:00","Top-Downstream","SGLR01726_C_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{C40AAFE7-7FB4-4CDF-BF01-F909AC656638}"
328,"845PS0011","2019-06-06 00:00:00","Bottom-Upstream","SGLR0011_A_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{C6C78617-A8BD-4335-AAEE-89B16A7AE52F}"
329,"845PS0011","2019-06-06 00:00:00","Middle-Upstream","SGLR0011_B_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{84941604-4872-4308-B2DC-101F41765708}"
330,"845PS0011","2019-06-06 00:00:00","Middle-Downstream","SGLR0011_B_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{3DDC1FE4-9AA1-4984-8FA2-35F91C1B28A0}"
331,"845PS0011","2019-06-06 00:00:00","Top-Downstream","SGLR0011_C_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{AE3DA3F5-AE86-4C21-A30D-3FA48295ACBF}"
332,"801M12684","2019-06-04 00:00:00","Bottom-Upstream","801M12684_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{72CAA40D-6CBD-40FB-9FC5-F47BDF1C1C8D}"
333,"801M12684","2019-06-04 00:00:00","Middle-Upstream","801M12684_B_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{58BE8307-4580-48A8-8C66-4D0FFBF8CE6E}"
334,"801M12684","2019-06-04 00:00:00","Middle-Downstream","801M12684_B_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{C3727A30-2F0B-4B8E-901F-09B03B243E93}"
335,"801M12684","2019-06-04 00:00:00","Top-Downstream","801M12684_C_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{E2C09928-41C0-40CC-A71D-DB2216A990D9}"
336,"SMC00105","2019-05-10 00:00:00","Bottom-Upstream","SMC00105_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{1C0A094B-1534-48E4-93E1-948D06D120E7}"
337,"SMC00105","2019-05-10 00:00:00","Middle-Upstream","SMC00105_B_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{92B910D2-7ADF-4FA0-BC7B-C2132452EB40}"
338,"SMC00105","2019-05-10 00:00:00","Middle-Downstream","SMC00105_B_Down.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{5CF48A70-2862-447A-84E8-0749B927304C}"
339,"801M12678","2019-04-25 00:00:00","Bottom-Upstream","801M12678_A_Up.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{DF401E59-1FBD-491B-B8BB-2D5C0E199C69}"
340,"801M12675","2019-04-23 00:00:00","Bottom-Upstream","801M12675_A_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{0E26D935-882E-4FCB-96B6-14CFDC441BBB}"
341,"801M12675","2019-04-23 00:00:00","Middle-Upstream","801M12675_B_US.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{833915A2-F60E-4C2E-89E9-8AD703264110}"
342,"801M12675","2019-04-23 00:00:00","Middle-Downstream","801M12675_B_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{4C1A45D3-47F3-4E5C-A9B2-2B86F5464279}"
343,"801M12675","2019-04-23 00:00:00","Top-Downstream","801M12675_C_DS.JPG","","checker","2020-02-25 11:01:33","checker","2020-02-25 11:01:33","pauls@sccwrp.org","ABCL","OCWMPU","2019","SMC","{7E561B74-64D7-422E-812D-05C35345D39E}"
344,"SMC00544","2019-06-27 00:00:00","Bottom-Upstream","SGLR00544_A-Up.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{E34A0C76-0B1A-4FC0-A2A3-190EA9A7D4C2}"
345,"SMC00544","2019-06-27 00:00:00","Middle-Upstream","SGLR00544_B-Up.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{864EF411-E114-4DFC-8580-588936829019}"
346,"SMC00544","2019-06-27 00:00:00","Middle-Downstream","SGLR00544_B-Down.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{CB9C8ED6-B63E-4619-A0AE-268A56FA4DDC}"
347,"SMC00608","2019-07-22 00:00:00","Bottom-Upstream","SGLR00608_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{4841ED2A-553A-471B-BA7E-A3EFFF3408CB}"
348,"SMC00608","2019-07-22 00:00:00","Miscellaneous","SGLR00608_Trash_1.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{D096A187-D337-4FB4-A5C5-3F3CC08B1809}"
349,"SMC00608","2019-07-22 00:00:00","Miscellaneous","SGLR00608_Trash_2.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{CC053221-3F58-4CF9-96DF-E8D613F0A1E3}"
350,"SMC20032","2019-07-22 00:00:00","Bottom-Upstream","SGMR00232_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{86426A5A-7909-4F5F-8E4D-9A8ED8B196A4}"
351,"SMC12862","2019-07-22 00:00:00","Bottom-Upstream","SGMR12862_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{B6C8C5F5-2101-4EF6-9FD6-CDF2C76ED54E}"
352,"SMC03280","2019-07-24 00:00:00","Bottom-Upstream","SGUR03280_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{B040A82A-49B6-4817-8422-A5DBD23B7F89}"
353,"SMC03280","2019-07-24 00:00:00","Middle-Upstream","SGUR03280_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{04447E24-456C-4B25-83E7-180A56ED5806}"
354,"SMC03280","2019-07-24 00:00:00","Middle-Downstream","SGUR03280_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{2DFF2F75-B5B7-4CB9-9831-94AB6B14346E}"
355,"SMC03280","2019-07-24 00:00:00","Top-Downstream","SGUR03280_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{58B1929C-1DAC-4160-93D8-6AE9C6C1EEF3}"
356,"SMC03216","2019-07-24 00:00:00","Bottom-Upstream","SGUR03216_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{C01E6876-D4F4-4FAD-A5C2-5890D58BFE2D}"
357,"SMC03216","2019-07-24 00:00:00","Middle-Upstream","SGUR03216_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{3D90C95A-3C8B-49CF-A423-B82AE4A71DA4}"
358,"SMC03216","2019-07-24 00:00:00","Middle-Downstream","SGUR03216_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{C5851A9A-7948-479D-8B9E-2DE02A2B0E66}"
359,"SMC03216","2019-07-24 00:00:00","Top-Downstream","SGUR03216_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{BBD6BFF7-6279-46C5-9C7F-EE80270C24EB}"
360,"405CE0280","2019-08-05 00:00:00","Bottom-Upstream","SGUR0280_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{913E850A-86CB-4790-AAD4-7093FF7DF9BB}"
361,"405CE0280","2019-08-05 00:00:00","Middle-Upstream","SGUR0280_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{54B8B2B5-3279-4ACD-B769-4E1E75720A06}"
362,"405CE0280","2019-08-05 00:00:00","Middle-Downstream","SGUR0280_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{AF8E1035-5AB7-45C3-8B36-568BB2504607}"
363,"405CE0280","2019-08-05 00:00:00","Top-Downstream","SGUR0280_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{09F7BB3A-7036-4868-9F55-8614C68F1A76}"
364,"SMC01260","2019-08-05 00:00:00","Bottom-Upstream","SGLR01260_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{1D29AB76-DF70-4A6B-A590-F658DF3D5EE7}"
365,"SMC01260","2019-08-05 00:00:00","Middle-Upstream","SGLR01260_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{351A21A4-5029-4DEE-BD92-0344221CBA3E}"
366,"SMC01260","2019-08-05 00:00:00","Middle-Downstream","SGLR01260_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{4565B425-D5ED-407B-BD86-D25DC23144F6}"
367,"SMC01260","2019-08-05 00:00:00","Top-Downstream","SGLR01260_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{4B659B9A-8DA8-490A-BB8B-4E5CA7089AEB}"
368,"SMC00686","2019-08-07 00:00:00","Bottom-Upstream","SGLR00686_A_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{6C4E1042-3C9F-4CB9-A68E-16E8BF5ADF0A}"
369,"SMC00686","2019-08-07 00:00:00","Middle-Upstream","SGLR00686_B_US.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{BE7BA44B-232E-455D-B9A2-B960A9534C16}"
370,"SMC00686","2019-08-07 00:00:00","Middle-Downstream","SGLR00686_B_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{A05C58DC-FB14-4621-A2AC-0A6106E86BC3}"
371,"SMC00686","2019-08-07 00:00:00","Top-Downstream","SGLR00686_C_DS.JPG","","checker","2020-02-25 11:04:25","checker","2020-02-25 11:04:25","pauls@sccwrp.org","ABCL","SGRRMP","2019","SMC","{63100E86-3E62-43F6-859C-57AEEEA2C48F}"
