stationid,stratum,latitude,longitude,trawlnumber,type,biospecies,biomass
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Ophiopholis bakeri,less than 0.1
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Philinorbis albus,less than 0.1
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Strongylocentrotus fragilis,1.9
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Stylasterias forreri,0.1
B18-10308,Outer Shelf,33.91223333,-118.5884667,1,Invertebrate,Suberites latus,0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Amphichondrius granulatus,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Brisaster latifrons,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Brisaster sp,0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Brisaster townsendi,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Cymothoidae,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Dromalia alexandri,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Neocrangon resima,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Octopus rubescens,0.2
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Sicyonia ingentis,1.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Strongylocentrotus fragilis,0.9
B18-10309,Outer Shelf,33.81898333,-118.5258833,1,Invertebrate,Virgularia agassizii,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Araiofusus eueides,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Octopus rubescens,0.3
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Asteroidea,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Eugorgia rubens,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Tritonia tetraquetra,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Lytechinus pictus,0.2
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Acanthoptilum sp,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Luidia armata,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Luidia foliolata,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Cymothoidae,less than 0.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Apostichopus californicus,12.4
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Pleurobranchaea californica,0.2
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Sicyonia ingentis,5.1
B18-10310,Mid Shelf,33.76748,-118.45901,1,Invertebrate,Sicyonia ingentis,Aliquot 6.3
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Aphrodita refulgida,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Apostichopus californicus,0.7
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Cymothoidae,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Florometra serratissima,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Luidia armata,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Luidia foliolata,0.4
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Octopus rubescens,0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Ophiopholis bakeri,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Ophiura luetkenii,less than 0.1
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Sicyonia ingentis,4.6
B18-10311,Outer Shelf,33.76651667,-118.4604333,1,Invertebrate,Strongylocentrotus fragilis,less than 0.1
B18-10312,Outer Shelf,33.57556152,-118.1253281,NA,Invertebrate,NA,NA
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Strongylocentrotus fragilis,2.7
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Apostichopus californicus,0.6
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Sicyonia ingentis,0.4
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Cymothoidae,less than 0.1
B18-10313,Outer Shelf,33.56816864,-118.024353,1,Invertebrate,Pleurobranchaea californica,0.9
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Lytechinus pictus,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Pandalus platyceros,2.3
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Spatangus californicus,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Sicyonia ingentis,1.7
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Pleuroncodes planipes,18
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Strongylocentrotus fragilis,10.8
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Paguristes turgidus,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Luidia foliolata,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Solenocera mutator,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Brisaster latifrons,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Brisaster townsendi,less than 0.1
B18-10314,Upper Slope,33.54776001,-117.8522797,1,Invertebrate,Brissopsis pacifica,0.2
B18-10316,Outer Shelf,33.30332,-117.6091,NA,Invertebrate,NA,NA
B18-10317,Outer Shelf,33.22083,-117.5114,NA,Invertebrate,NA,NA
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Astropecten ornatissimus,less than 0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Ophiopholis bakeri,less than 0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Strongylocentrotus fragilis,2.3
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Brissopsis pacifica,less than 0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Ophiacantha diplasia,less than 0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Metridium farcimen,1.9
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Sicyonia ingentis,0.2
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Pleuroncodes planipes,1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Pleuroncodes planipes,Aliquot 262
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Platymera gaudichaudii,0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Octopus rubescens,less than 0.1
B18-10320,Outer Shelf,32.58576,-117.3406,1,Invertebrate,Hiatella arctica,less than 0.1
B18-10321,Upper Slope,34.36301,-120.01353,NA,Invertebrate,NA,NA
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Solenocera mutator,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Dromalia alexandri,0.5
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Brissopsis pacifica,3.6
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Brisaster townsendi,Aliquot 11.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Asteronyx longifissus,Aliquot 1.5
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Hormathia digitata,0.7
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Octopus californicus,0.2
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Opisthoteuthis sp A,0.5
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Pleurobranchaea californica,0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Apostichopus sp A,0.2
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Pentamera pseudocalcigera,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Leptosynapta sp,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Antiplanes thalea,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Spirontocaris sica,0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10322,Upper Slope,34.3446,-120.3675,1,Invertebrate,Neocrangon sp,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Rocinela angustata,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Pentamera pseudocalcigera,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Octopus californicus,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Rossia pacifica,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Brisaster townsendi,2.5
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Brisaster townsendi,Aliquot 46.3
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Strongylocentrotus fragilis,5.7
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Pandalus platyceros,0.7
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Metridium farcimen,1
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Spatangus californicus,3.4
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Brissopsis pacifica,4.4
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Brissopsis pacifica,Aliquot 12.7
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Apostichopus sp A,17.8
B18-10325,Upper Slope,34.26184,-119.80546,1,Invertebrate,Pleurobranchaea californica,0.1
B18-10327,Upper Slope,34.25798,-120.2615,2,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10327,Upper Slope,34.25798,-120.2615,2,Invertebrate,Astyris permodesta,less than 0.1
B18-10327,Upper Slope,34.25798,-120.2615,2,Invertebrate,Chloeia pinnata,less than 0.1
B18-10327,Upper Slope,34.25798,-120.2615,2,Invertebrate,Suberites latus,less than 0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Pannychia moseleyi,0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Pleurobranchaea californica,0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Myxoderma platyacanthum,0.4
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Myxoderma platyacanthum,Aliquot 8.6
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Pennatula phosphorea,less than 0.1
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Suberites latus,1.2
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Brissopsis pacifica,4.4
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Brisaster townsendi,3.8
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Brisaster townsendi,Aliquot 44.3
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Octopus californicus,0.6
B18-10328,Upper Slope,34.2521,-119.83736,1,Invertebrate,Pseudarchaster pusillus,less than 0.1
B18-10329,Upper Slope,34.2118,-120.54269,NA,Invertebrate,NA,NA
B18-10330,Upper Slope,34.19786,-120.36254,NA,Invertebrate,NA,NA
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Pannychia moseleyi,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Pennatula phosphorea,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Brisaster townsendi,3.7
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Brisaster townsendi,Aliquot 98.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Octopus californicus,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Strongylocentrotus fragilis,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Pseudarchaster pusillus,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Asteronyx longifissus,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Suberites latus,2.9
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Myxoderma platyacanthum,0.4
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Myxoderma platyacanthum,Aliquot 8.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10332,Upper Slope,34.17079,-119.79362,1,Invertebrate,Brissopsis pacifica,0.7
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Pleuroncodes planipes,0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Brisaster sp,2
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Brisaster sp,Aliquot 276.2
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Asteronyx longifissus,0.6
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Asteronyx longifissus,Aliquot 1.8
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Suberites latus,1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Suberites latus,Aliquot 11.9
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Myxoderma platyacanthum,0.3
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Myxoderma platyacanthum,Aliquot 7.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Pseudarchaster pusillus,0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Pennatula phosphorea,less than 0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Brissopsis pacifica,2.5
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Brissopsis pacifica,Aliquot 9.2
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Ophiopholis bakeri,less than 0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Pannychia moseleyi,0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Calliostoma platinum,less than 0.1
B18-10333,Upper Slope,34.15832,-119.82782,1,Invertebrate,Octopus californicus,0.7
B18-10334,Upper Slope,34.14988,-120.12125,1,Invertebrate,Suberites latus,0.3
B18-10334,Upper Slope,34.14988,-120.12125,1,Invertebrate,Myxoderma platyacanthum,0.1
B18-10334,Upper Slope,34.14988,-120.12125,1,Invertebrate,Heterodonta,0.3
B18-10335,Upper Slope,34.14567,-119.76996,NA,Invertebrate,NA,NA
B18-10336,Upper Slope,34.14399,-120.17798,NA,Invertebrate,NA,NA
B18-10337,Upper Slope,34.12792,-119.3999,NA,Invertebrate,NA,NA
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Chorilia longipes,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Gastropoda,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Suberites latus,0.8
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Pleuroncodes planipes,1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Spirontocaris holmesi,0.3
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Megasurcula carpenteriana,0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Pentamera pseudocalcigera,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Ophiothrix spiculata,less than 0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Lissodendoryx sp,0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Hormathia digitata,0.4
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Pleurobranchaea californica,1.3
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Spirontocaris sp,0.3
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Calinaticina oldroydii,0.1
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Paralithodes californiensis,0.3
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Octopus californicus,0.5
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Brisaster townsendi,2.9
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Brisaster townsendi,Aliquot 25.4
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Brissopsis pacifica,3.7
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Brissopsis pacifica,Aliquot 26.5
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Spatangus californicus,1.5
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Strongylocentrotus fragilis,3.3
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 14.8
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Apostichopus sp A,0.2
B18-10338,Upper Slope,34.11827,-119.62886,1,Invertebrate,Metridium farcimen,0.5
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Glyptolithodes cristatipes,0.5
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Strongylocentrotus fragilis,6.3
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 35.6
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Spatangus californicus,1.4
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Brisaster sp,less than 0.1
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Spirontocaris sica,less than 0.1
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Brissopsis pacifica,0.4
B18-10339,Upper Slope,34.04155,-119.19747,1,Invertebrate,Octopus californicus,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Rocinela angustata,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Antiplanes thalea,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Pandalus platyceros,1.7
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Munida hispida,0.6
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Tritia insculpta,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Glyptolithodes cristatipes,0.2
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Paralithodes californiensis,0.2
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Brisaster townsendi,0.3
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Dromalia alexandri,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Octopus californicus,0.7
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Brisaster sp,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Brissopsis pacifica,0.3
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10340,Upper Slope,34.03852,-119.12566,1,Invertebrate,Strongylocentrotus fragilis,7.9
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Brisaster latifrons,0.2
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Brisaster sp,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Brisaster townsendi,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Calinaticina oldroydii,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Cymothoidae,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Metridium farcimen,1.4
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Neocrangon resima,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Neocrangon zacae,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Octopus californicus,0.3
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Octopus rubescens,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Pandalus platyceros,0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Sicyonia ingentis,0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Solenocera mutator,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Strongylocentrotus fragilis,11.6
B18-10341,Upper Slope,33.9582,-118.6487,2,Invertebrate,Virgularia agassizii,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Strongylocentrotus fragilis,3.7
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Strongylocentrotus fragilis,Aliquot 52.5
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Glyptolithodes cristatipes,1.2
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Octopus californicus,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Pleurobranchaea californica,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Brissopsis pacifica,0.4
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Brisaster townsendi,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Rocinela angustata,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Asteroidea,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Spirontocaris sica,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Spirontocaris sp,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Neocrangon zacae,less than 0.1
B18-10342,Upper Slope,33.90613,-118.66631,3,Invertebrate,Pleuroncodes planipes,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Glyptolithodes cristatipes,0.5
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Spirontocaris holmesi,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Lopholithodes foraminatus,1.5
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Octopus californicus,0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Brisaster townsendi,4
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Sicyonia ingentis,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Pandalus platyceros,1.2
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Munida hispida,1.2
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Strongylocentrotus fragilis,3.6
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Strongylocentrotus fragilis,Aliquot 38.4
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Astropecten californicus,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Tritia insculpta,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Neocrangon zacae,less than 0.1
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Pleuroncodes planipes,2.4
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Pleuroncodes planipes,Aliquot 41.5
B18-10343,Upper Slope,33.69417,-118.34703,1,Invertebrate,Spirontocaris sp,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Cymothoidae,less than 0.1
B18-10344,Upper Slope,33.55598831,-118.0215988,2,Invertebrate,Strongylocentrotus fragilis,19.4
