"objectid","gdb_geomattr_data","shape","stationid","sampleid","sampledate","samplingorganization","trawlnumber","fishspecies","sizeclass","abundancequalifier","abundance","anomaly","comments","globalid","created_user","created_date","last_edited_user","last_edited_date","diversityindexexclude","stincludedinanalysis"
41626,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",16,"None",1,"None","","{23E08425-FF38-4414-9FEA-2515FF383987}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41627,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",17,"None",1,"None","","{63D8DD23-7A9A-4CEC-97FF-C4474EE728D1}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41628,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",5,"None",1,"None","","{270A903B-E87A-4FFC-BA97-36011D7364F4}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41629,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",6,"None",1,"None","","{866EE972-5BFF-4220-87C0-076F9113959A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41630,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",7,"None",2,"None","","{2F7F96C5-B596-4229-B9D6-78804562F2A0}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41631,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",8,"None",3,"None","","{64BFA924-C618-45D8-AD50-7B7CD298AB52}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41632,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",18,"None",1,"None","","{7108C453-30BD-4AA8-BE6F-0A300F6C93CE}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41633,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",12,"None",1,"None","","{B7942D6D-6DD9-4DE8-968F-8001E1AD71E8}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41634,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",14,"None",1,"None","","{C41830EE-BF6D-4DC9-9C6B-36303A4BE6CD}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41635,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",15,"None",1,"None","","{543B5011-23A6-40A3-A681-51186AC2DC81}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41636,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",5,"None",2,"None","","{5E270BFA-9240-4ACB-8A10-990264D35274}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41637,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",6,"None",5,"None","","{999D95EA-B5FE-4C91-809E-5CC0FC82CAF6}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41638,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",7,"None",29,"None","","{0B20DF95-3078-4693-8CE7-0742DE1BDB7C}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41639,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",8,"None",18,"None","","{AF72C32F-111F-4F0D-A1BA-03B5C4229459}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41640,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",9,"None",20,"None","","{0DEEE458-D6EA-4AB4-8676-30B63B6165AD}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41641,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",10,"None",30,"None","","{94BD4383-C9E3-4ECC-9802-EE2D5B3F394A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41642,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",11,"None",13,"None","","{91200E2C-D314-4104-89DC-652E8989C247}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41643,NULL,NULL,"B18-10212","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",12,"None",1,"None","","{10AF83DC-4884-4A74-9F0A-AD292D3F483A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41644,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",10,"None",1,"None","","{1C4E0B20-17E6-4545-B00E-07B6D94CC689}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41645,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",16,"None",1,"None","","{6D453276-F15B-4231-A3DC-9ABF2AA5DF40}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41646,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",12,"None",1,"None","","{85FB728B-B24C-4778-94A6-1BA5F987E92B}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41647,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",14,"None",6,"None","","{297BA5E8-A44B-47E4-962B-69D29DF484E8}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41648,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",15,"None",3,"None","","{18616B9E-4B96-4B26-9C3A-3145B5D62E59}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41649,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",16,"None",5,"None","","{F43DF720-A6C9-4C9A-8EA4-664A61D861C2}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41650,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Parophrys vetulus",17,"None",1,"None","","{FF0DD99B-33F5-4563-BB8A-3A68E25B5D20}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41651,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",11,"None",1,"None","","{7CC61C39-6069-4CC6-B33E-9E15FFE1150D}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41652,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",13,"None",2,"None","","{B084A2EA-0FDB-42F1-B6AE-11882BD7A363}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41653,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",14,"None",4,"None","","{0C40FDBF-7D9C-437D-BEE7-8A3997C9E81B}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41654,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",15,"None",1,"None","","{D2294625-1B7C-432B-84FD-02A66039B29F}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41655,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",16,"None",1,"None","","{721DD346-9A51-4D24-89C4-EC72DE574508}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41656,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",11,"None",3,"None","","{221A3C4D-1D3A-4FC3-9988-7639BFE85692}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41657,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",12,"None",2,"None","","{EFE25A13-6C1E-4FDD-BC57-2305F48B270E}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41658,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",13,"None",1,"None","","{2B01C3EE-9A4C-44D3-8B4C-299C79197FD3}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41659,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Xystreurys liolepis",12,"None",2,"None","","{EAF12BC8-EE81-4AF3-B676-1A833D8EAD3E}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41660,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Xystreurys liolepis",13,"None",1,"None","","{9BD89CFF-ABA6-4CD4-83C5-ECC19818AB8A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41661,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Xystreurys liolepis",23,"None",1,"None","","{7478C35F-6C39-4485-BC12-146A50640528}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41662,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",5,"None",2,"None","","{05D3A651-A7E9-4694-AAAE-AC5638EEC9B0}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41663,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",6,"None",2,"None","","{1CEAFCA1-A70E-4411-9E19-1685191B59BF}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41664,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",7,"None",7,"None","","{01A88094-522E-40A8-A62E-7117DF9933CA}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41665,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",8,"None",9,"None","","{A3898202-A198-47BA-B2DF-791DDF229D74}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41666,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",9,"None",9,"None","","{CBB41B32-E28C-48C1-A67B-8CBB50FE5FD8}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41667,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",10,"None",22,"None","","{7A19E634-CAC5-4DE7-A5CE-841A424FCD5D}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41668,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys stigmaeus",11,"None",4,"None","","{0E44FDC9-94FB-486C-BC87-E6946E1B5E34}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41669,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys myriaster",13,"None",2,"None","","{D896C9F1-D719-4F34-996E-1D62DE2AA6DB}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41670,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys myriaster",19,"None",2,"None","","{D71BA553-A18C-4610-A645-436D8A1C0354}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41671,NULL,NULL,"B18-10211","","2018-08-27 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Synodus lucioceps",12,"None",1,"None","","{DA6CCC0E-063A-4A67-9954-0EF44747CB61}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41672,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Raja inornata",25,"None",1,"None","wingspan=16","{03780413-1E49-458B-9270-8E267D68924A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41673,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Raja inornata",28,"None",1,"None","wingspan=17","{98849FFF-9CF3-4D91-BA53-5C9B407A9EB7}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41674,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Raja inornata",21,"None",1,"None","wingspan=17","{B0D5C605-6199-45EE-BFF2-57513CCCE9BF}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41675,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Lepidogobius lepidus",4,"None",11,"None","","{E85C5FF4-EC99-4849-B587-C2D33F418315}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41676,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Lepidogobius lepidus",5,"None",2,"None","","{8875A0FD-645F-4FBA-B02C-8799EAF28146}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41677,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Lepidogobius lepidus",6,"None",1,"None","","{7632EBBE-7A21-453D-B384-7D779884FF0D}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41678,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Lepidogobius lepidus",7,"None",1,"None","","{FD7182EC-2B32-48B2-8B03-A54C48F7C27A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41679,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",3,"None",4,"None","","{C532F74A-AE6F-4132-AEEE-566C5FD7588A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41680,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",4,"None",7,"None","","{703CD473-E021-4BD7-A335-BA632ABE295B}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41681,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",5,"None",1,"None","","{0A24543C-9242-41FD-A168-562B72C66746}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41682,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys notatus",10,"None",1,"None","","{4767F31F-4A29-49AD-9297-D6AD4C48B670}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41683,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys myriaster",9,"None",1,"None","","{82FF7FEA-55A9-4C1C-90A2-54570A487553}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41684,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Porichthys myriaster",14,"None",1,"None","","{01C2E5D6-6F32-4F25-A1BA-17A39898A317}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41685,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",4,"None",10,"None","","{8168268A-AF9B-4C1F-AADD-E1CFB35001D2}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41686,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",5,"None",8,"None","","{8C8B4624-24E9-4BA6-A1FA-84F5C9055DEF}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41687,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",6,"None",4,"None","","{6B2C7549-0D45-4C5C-86CE-D1E85B5C2F7F}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41688,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Icelinus quadriseriatus",7,"None",1,"None","","{B925F9B3-A9EF-4DAE-8C6C-3D59F7A8846C}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41689,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",6,"None",1,"None","","{0D949824-4DBD-4EFF-A70D-7D1559E852B1}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41690,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",7,"None",1,"None","","{EBC4FCD8-B0F2-436D-91A8-86DD3D1E0289}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41691,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",8,"None",2,"None","","{422B0657-83EE-4934-8EA3-691B8F2D1767}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41692,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Citharichthys xanthostigma",13,"None",2,"None","","{4ADAA3D0-B8DF-4DB9-A9C8-D7F20A03F761}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41693,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",5,"None",1,"None","","{B4AC23CF-3C4F-46A2-ADEF-9C77CA404782}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41694,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",6,"None",1,"None","","{3C88FC13-7A07-4672-A79B-5870550D1D77}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41695,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",12,"None",1,"None","","{C1FAF2B1-976A-4CD6-B0FE-F5E43A7DE04D}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41696,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Symphurus atricaudus",14,"None",1,"None","","{4EFDC1BE-52CE-4BC9-AA33-906B2E831DC4}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41697,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Xystreurys liolepis",15,"None",1,"None","","{1E054880-6E95-4D2F-94CE-FC2F98A66228}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
41698,NULL,NULL,"B18-10207","","2018-08-08 00:00:00","Aquatic Bioassay and Consulting Laboratories",1,"Pleuronichthys verticalis",15,"None",1,"None","","{AA2F5496-C7EE-435F-BFB2-308D134D915A}","checker","2019-05-13 09:28:18","checker","2019-05-13 09:28:18","No","true"
43194,NULL,NULL,"B18-11000","None","2018-07-17 00:00:00","Los Angeles County Sanitation Districts",1,"Stenobrachius leucopsarus",9,"None",1,"None","","{B0CD2696-14E5-4A51-8F34-834EB57DCD5C}","checker","2019-05-14 14:31:48","checker","2019-05-14 14:31:48","No","true"
43195,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Facciolella equatorialis",36,"None",1,"None","Voucher","{1E317E93-AB7F-4AB6-A5C5-5A58225D195B}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43196,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Anoplopoma fimbria",41,"None",1,"None","Photo Voucher","{1C80258B-3C5B-4049-B6BD-7894EDF52898}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43197,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Anoplopoma fimbria",43,"None",1,"None","","{714F1B37-A872-4805-8AB3-997E4ECF9ACD}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43198,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",15,"None",1,"Other (requires a comment)","Photes taken 0f 1 fish 15 cm SL = no tail, healed over wound from bite","{0A4F9452-C551-4959-BEBF-80D634F1254E}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43199,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",15,"None",4,"None","","{CDC080D2-4A33-4BC8-803B-624E2F86577E}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43200,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",16,"None",2,"None","","{A9436A72-9CA8-411D-BE65-0EA3B2367072}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43201,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",17,"None",2,"None","","{BCE8AD85-68E8-46B6-976D-0E9586B6D8F0}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43202,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",18,"None",3,"None","","{75995991-18BD-4FBA-B0D4-2AE28A6C9F72}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43203,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",19,"None",1,"Other (requires a comment)","Photes taken 0f 1 fish 19 cm SL = healed over bite wound on dorsal middle body","{24DA030A-901A-479D-AEFD-5387ED7BFB87}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43204,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",19,"None",4,"None","","{58020182-E48A-4E83-BC09-A6D60BB06724}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43205,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",20,"None",6,"None","","{04D22457-5912-4255-99A6-E137380D8F3A}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43206,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",21,"None",2,"None","","{121F9701-A194-4A48-AA14-F8D03820D40B}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43207,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",22,"None",2,"None","","{2C6455FD-B8ED-4499-A5DC-A5B417B2C535}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43208,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",23,"None",2,"None","","{C6D6DDCF-1F48-4317-981B-36EC26791889}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43209,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",24,"None",2,"None","","{41BBB9D9-E096-4F94-AC31-5AE17B20B758}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43210,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Microstomus pacificus",25,"None",1,"None","","{A3139BBB-9B68-40DC-A48A-B504213598CC}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43211,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Lyopsetta exilis",13,"None",2,"None","","{F1AEE012-6539-413B-98D3-278FC04933D3}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43212,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Lyopsetta exilis",14,"None",4,"None","","{4CBE4B70-4901-4369-B50C-369AFCE37A0F}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43213,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Lyopsetta exilis",15,"None",8,"None","","{B310848B-E2AB-4BA3-B34E-77D73CE524F9}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43214,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Lyopsetta exilis",16,"None",5,"None","","{433107AB-6512-41FF-8FC4-7A1D0E2D2D91}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
43215,NULL,NULL,"B18-10334","none","2018-09-25 00:00:00","Southern California Coastal Water Research Project",1,"Lyopsetta exilis",17,"None",6,"None","","{D2B33020-2A07-4B10-AB55-40BD9770C343}","checker","2019-06-10 12:30:23","checker","2019-06-10 12:30:23","No","true"
